Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       6/6           void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [136]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [182]
[178]    0.0    0.00    0.00       6         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [178]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<int>::max_size() const [142]
-----------------------------------------------
                0.00    0.00       3/6           std::deque<int, std::allocator<int> >::push_back(int const&) [342]
                0.00    0.00       3/6           void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [346]
[179]    0.0    0.00    0.00       6         void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [179]
                0.00    0.00       6/53          int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [10]
                0.00    0.00       6/6           void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [137]
-----------------------------------------------
                0.00    0.00       2/6           DirectedGraph::isStronglyConnected() [451]
                0.00    0.00       2/6           DirectedGraph::printGraph() [448]
                0.00    0.00       2/6           void std::__cxx11::list<int, std::allocator<int> >::_M_initialize_dispatch<std::_List_const_iterator<int> >(std::_List_const_iterator<int>, std::_List_const_iterator<int>, std::__false_type) [422]
[180]    0.0    0.00    0.00       6         std::_List_const_iterator<int>::operator++() [180]
-----------------------------------------------
                0.00    0.00       6/6           void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >::destroy<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > >(std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >*) [129]
[181]    0.0    0.00    0.00       6         std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >::~pair() [181]
                0.00    0.00       6/6           std::__cxx11::list<int, std::allocator<int> >::~list() [193]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<int, std::allocator<int> >::max_size() const [152]
[182]    0.0    0.00    0.00       6         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [182]
                0.00    0.00       6/6           std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [178]
                0.00    0.00       6/6           unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [211]
-----------------------------------------------
                0.00    0.00       6/6           void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [346]
[183]    0.0    0.00    0.00       6         std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [183]
                0.00    0.00       6/6           std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [184]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [183]
[184]    0.0    0.00    0.00       6         std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [184]
                0.00    0.00       6/6           int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [205]
-----------------------------------------------
                0.00    0.00       6/6           std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [190]
[185]    0.0    0.00    0.00       6         std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [185]
                0.00    0.00       6/8           std::allocator<std::_List_node<int> >::~allocator() [119]
-----------------------------------------------
                0.00    0.00       6/6           std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [191]
[186]    0.0    0.00    0.00       6         std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [186]
                0.00    0.00       6/6           std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [176]
-----------------------------------------------
                0.00    0.00       6/6           void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [192]
[187]    0.0    0.00    0.00       6         std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [187]
-----------------------------------------------
                0.00    0.00       2/6           std::__cxx11::list<int, std::allocator<int> >::_M_erase(std::_List_iterator<int>) [425]
                0.00    0.00       4/6           std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [189]
[188]    0.0    0.00    0.00       6         std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [188]
                0.00    0.00       6/6           std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [174]
-----------------------------------------------
                0.00    0.00       6/6           std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [190]
[189]    0.0    0.00    0.00       6         std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [189]
                0.00    0.00       4/20          std::_List_node<int>::_M_valptr() [35]
                0.00    0.00       4/6           void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [175]
                0.00    0.00       4/12          std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [98]
                0.00    0.00       4/6           std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [188]
-----------------------------------------------
                0.00    0.00       6/6           std::__cxx11::list<int, std::allocator<int> >::~list() [193]
[190]    0.0    0.00    0.00       6         std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [190]
                0.00    0.00       6/6           std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [189]
                0.00    0.00       6/6           std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [185]
-----------------------------------------------
                0.00    0.00       6/6           void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [192]
[191]    0.0    0.00    0.00       6         std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [191]
                0.00    0.00       6/12          std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [98]
                0.00    0.00       6/6           std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [186]
                0.00    0.00       6/20          std::_List_node<int>::_M_valptr() [35]
                0.00    0.00       6/6           std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [166]
                0.00    0.00       6/53          int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [10]
                0.00    0.00       6/6           void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [177]
                0.00    0.00       6/6           std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr() [167]
                0.00    0.00       6/6           std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr)) [168]
-----------------------------------------------
                0.00    0.00       2/6           int& std::__cxx11::list<int, std::allocator<int> >::emplace_back<int const&>(int const&) [421]
                0.00    0.00       4/6           std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [298]
[192]    0.0    0.00    0.00       6         void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [192]
                0.00    0.00       6/53          int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [10]
                0.00    0.00       6/6           std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [191]
                0.00    0.00       6/6           std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [187]
-----------------------------------------------
                0.00    0.00       6/6           std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >::~pair() [181]
[193]    0.0    0.00    0.00       6         std::__cxx11::list<int, std::allocator<int> >::~list() [193]
                0.00    0.00       6/6           std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [190]
-----------------------------------------------
                0.00    0.00       2/6           std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > >::_M_allocate_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > const&>(std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > const&) [433]
                0.00    0.00       4/6           std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [304]
[194]    0.0    0.00    0.00       6         std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>::_Hash_node() [194]
                0.00    0.00       6/20          std::__detail::_Hash_node_base::_Hash_node_base() [37]
-----------------------------------------------
                0.00    0.00       1/6           std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::begin() [474]
                0.00    0.00       1/6           std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::end() [473]
                0.00    0.00       4/6           std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<int const, int>, false>*, unsigned long) [269]
[195]    0.0    0.00    0.00       6         std::__detail::_Node_iterator<std::pair<int const, int>, false, false>::_Node_iterator(std::__detail::_Hash_node<std::pair<int const, int>, false>*) [195]
                0.00    0.00       6/6           std::__detail::_Node_iterator_base<std::pair<int const, int>, false>::_Node_iterator_base(std::__detail::_Hash_node<std::pair<int const, int>, false>*) [200]
-----------------------------------------------
                0.00    0.00       6/6           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > >::_M_deallocate_nodes(std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>*) [352]
[196]    0.0    0.00    0.00       6         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > >::_M_deallocate_node(std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>*) [196]
                0.00    0.00       6/30          std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > >::_M_node_allocator() [20]
                0.00    0.00       6/45          std::__detail::_Hash_node_value_base<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > >::_M_valptr() [18]
                0.00    0.00       6/6           void std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > >::destroy<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > >(std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >&, std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >*) [170]
                0.00    0.00       6/6           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > >::_M_deallocate_node_ptr(std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>*) [197]
-----------------------------------------------
                0.00    0.00       6/6           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > >::_M_deallocate_node(std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>*) [196]
[197]    0.0    0.00    0.00       6         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > >::_M_deallocate_node_ptr(std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>*) [197]
                0.00    0.00       6/6           std::pointer_traits<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>*>::pointer_to(std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>&) [164]
                0.00    0.00       6/30          std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > >::_M_node_allocator() [20]
                0.00    0.00       6/6           std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > >::deallocate(std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >&, std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>*, unsigned long) [169]
-----------------------------------------------
                0.00    0.00       6/6           std::__detail::_List_node_header::_List_node_header() [199]
[198]    0.0    0.00    0.00       6         std::__detail::_List_node_header::_M_init() [198]
-----------------------------------------------
                0.00    0.00       2/6           std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl(std::allocator<std::_List_node<int> >&&) [418]
                0.00    0.00       4/6           std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [296]
[199]    0.0    0.00    0.00       6         std::__detail::_List_node_header::_List_node_header() [199]
                0.00    0.00       6/6           std::__detail::_List_node_header::_M_init() [198]
-----------------------------------------------
                0.00    0.00       6/6           std::__detail::_Node_iterator<std::pair<int const, int>, false, false>::_Node_iterator(std::__detail::_Hash_node<std::pair<int const, int>, false>*) [195]
[200]    0.0    0.00    0.00       6         std::__detail::_Node_iterator_base<std::pair<int const, int>, false>::_Node_iterator_base(std::__detail::_Hash_node<std::pair<int const, int>, false>*) [200]
-----------------------------------------------
                0.00    0.00       2/6           std::__detail::_Node_iterator<std::pair<int const, int>, false, false>::operator*() const [382]
                0.00    0.00       4/6           std::__detail::_Map_base<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](int const&) [124]
[201]    0.0    0.00    0.00       6         std::__detail::_Hash_node_value_base<std::pair<int const, int> >::_M_v() [201]
                0.00    0.00       6/18          std::__detail::_Hash_node_value_base<std::pair<int const, int> >::_M_valptr() [49]
-----------------------------------------------
                0.00    0.00       6/6           std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>* std::addressof<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >(std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>&) [213]
[202]    0.0    0.00    0.00       6         std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>* std::__addressof<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >(std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>&) [202]
-----------------------------------------------
                0.00    0.00       6/6           std::__detail::_Hash_node_base** std::addressof<std::__detail::_Hash_node_base*>(std::__detail::_Hash_node_base*&) [214]
[203]    0.0    0.00    0.00       6         std::__detail::_Hash_node_base** std::__addressof<std::__detail::_Hash_node_base*>(std::__detail::_Hash_node_base*&) [203]
-----------------------------------------------
                0.00    0.00       6/6           std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [166]
[204]    0.0    0.00    0.00       6         std::allocator<std::_List_node<int> >* std::__addressof<std::allocator<std::_List_node<int> > >(std::allocator<std::_List_node<int> >&) [204]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [184]
[205]    0.0    0.00    0.00       6         int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [205]
                0.00    0.00      18/18          int* std::__niter_base<int*>(int*) [52]
                0.00    0.00       6/6           std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [208]
-----------------------------------------------
                0.00    0.00       2/6           std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > >::_M_allocate_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > const&>(std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > const&) [433]
                0.00    0.00       4/6           std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [304]
[206]    0.0    0.00    0.00       6         std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>* std::__to_address<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >(std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>*) [206]
-----------------------------------------------
                0.00    0.00       1/6           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, bool>, false> > >::_M_allocate_buckets(unsigned long) [515]
                0.00    0.00       2/6           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >::_M_allocate_buckets(unsigned long) [436]
                0.00    0.00       3/6           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > >::_M_allocate_buckets(unsigned long) [351]
[207]    0.0    0.00    0.00       6         std::__detail::_Hash_node_base** std::__to_address<std::__detail::_Hash_node_base*>(std::__detail::_Hash_node_base**) [207]
-----------------------------------------------
                0.00    0.00       6/6           int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [205]
[208]    0.0    0.00    0.00       6         std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [208]
-----------------------------------------------
                0.00    0.00       1/6           std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [484]
                0.00    0.00       1/6           std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [480]
                0.00    0.00       2/6           std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [483]
                0.00    0.00       2/6           std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [413]
[209]    0.0    0.00    0.00       6         std::__deque_buf_size(unsigned long) [209]
-----------------------------------------------
                0.00    0.00       6/6           decltype ((get<0>)((forward<std::pair<int const, int> const&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<int const, int> const&>(std::pair<int const, int> const&) const [156]
[210]    0.0    0.00    0.00       6         std::tuple_element<0ul, std::pair<int const, int> >::type const& std::get<0ul, int const, int>(std::pair<int const, int> const&) [210]
                0.00    0.00       6/6           int const& std::__pair_get<0ul>::__const_get<int const, int>(std::pair<int const, int> const&) [162]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [182]
[211]    0.0    0.00    0.00       6         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [211]
-----------------------------------------------
                0.00    0.00       6/6           decltype ((get<0>)((forward<std::pair<int const, int> const&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<int const, int> const&>(std::pair<int const, int> const&) const [156]
[212]    0.0    0.00    0.00       6         std::pair<int const, int> const& std::forward<std::pair<int const, int> const&>(std::remove_reference<std::pair<int const, int> const&>::type&) [212]
-----------------------------------------------
                0.00    0.00       6/6           std::pointer_traits<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>*>::pointer_to(std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>&) [164]
[213]    0.0    0.00    0.00       6         std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>* std::addressof<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >(std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>&) [213]
                0.00    0.00       6/6           std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>* std::__addressof<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> >(std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false>&) [202]
-----------------------------------------------
                0.00    0.00       6/6           std::pointer_traits<std::__detail::_Hash_node_base**>::pointer_to(std::__detail::_Hash_node_base*&) [165]
[214]    0.0    0.00    0.00       6         std::__detail::_Hash_node_base** std::addressof<std::__detail::_Hash_node_base*>(std::__detail::_Hash_node_base*&) [214]
                0.00    0.00       6/6           std::__detail::_Hash_node_base** std::__addressof<std::__detail::_Hash_node_base*>(std::__detail::_Hash_node_base*&) [203]
-----------------------------------------------
                0.00    0.00       6/6           std::deque<int, std::allocator<int> >::empty() const [150]
[215]    0.0    0.00    0.00       6         std::operator==(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [215]
-----------------------------------------------
                0.00    0.00       5/5           std::_Hashtable<int, std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [219]
[216]    0.0    0.00    0.00       5         std::_Hashtable<int, std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_uses_single_bucket(std::__detail::_Hash_node_base**) const [216]
-----------------------------------------------
                0.00    0.00       1/5           std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::begin() [474]
                0.00    0.00       2/5           std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear() [404]
                0.00    0.00       2/5           std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash_aux(unsigned long, std::integral_constant<bool, true>) [402]
[217]    0.0    0.00    0.00       5         std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_begin() const [217]
-----------------------------------------------
                0.00    0.00       5/5           DirectedGraph::findEulerianCircuit() [449]
[218]    0.0    0.00    0.00       5         std::__cxx11::list<int, std::allocator<int> >::empty() const [218]
-----------------------------------------------
                0.00    0.00       5/5           std::_Hashtable<int, std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets() [220]
[219]    0.0    0.00    0.00       5         std::_Hashtable<int, std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [219]
                0.00    0.00       5/5           std::_Hashtable<int, std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_uses_single_bucket(std::__detail::_Hash_node_base**) const [216]
                0.00    0.00       3/3           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, false> > >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [353]
-----------------------------------------------
                0.00    0.00       2/5           std::_Hashtable<int, std::pair<int const, std::__cxx11::list<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::__cxx11::list<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash_aux(unsigned long, std::integral_constant<bool, true>) [395]
